SYEAR,AREA,RNAME,DNAME,VCODE,STYPE,SID,S001,S002,S003,S004,S004t,S004g,S004b,S004V,S004H,S004P,S004I,S004BHV,S004MUL,S004FR,S004FT,S004FHO,S004FO,S006,S006a,S007E,S007P,S008TA,S008TP,S009a,S009b,S009c,S009d,S009e,S009f,S009z,S010a,S010b,S010c,S010d,S010e,S010z,S010T0,S010T15,S010T30,S010T31,S011a,S011b,S011c,S011d,S011e,S011e1,S011f,S011g,S011k,S011m,S011n,S011q,S011n,S011p,S012a,S012b,S012c,S012d,S012e,S012f,S012g,S012h,S012j,S012k,S012L,S012m,SF0,S014,S015,S016,S017,S0181,S0181a,S0182,S0182a,S018PVT1,S018PVT2,S018PVT3,S018PVT4,S018PVT5,S018PVT6,S019a1,S019b1,S019c1,S019d1,S019e1,S019f1,S019g1,S019h1,S019i1,S019j1,S019k1,S019m1,S019n1,S019p1,S019q1,S019r1,S019s1,S019t1,S019a2,S019b2,S019c2,S019d2,S019e2,S019f2,S019g2,S019h2,S019i2,S019j2,S019k2,S019m2,S019n2,S019p2,S019q2,S019r2,S019s2,S019t2
2019,2,PUNJAB,RAWALPINDI,,2,6205,4,1,2,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,69,69,6,6,0,,1,2,0,0,0,0,0,0,0,0,0,,,,,5,3,1,1,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6206,4,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,196,181,19,19,0,0,0,2,15,0,,0,0,0,10,,0,,,,,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,,0,,1,1,1,1,1,1,1,1,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6207,4,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,209,191,,0,,,2,16,3,,,0,0,16,0,0,0,,,,,12,12,1,1,1,1,0,1,0,1,1,,,0,,,,,,,,,,,,,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6208,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,,1,1 - Private,,55,50,2,1,0,,,1,1,0,0,1,0,1,0,0,,,,,,6,6,1,1,1,1,0,1,0,0,1,1,0,0,0,,0,,1,1,1,1,1,1,1,1,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6209,4,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,229,196,14,12,0,0,2,3,3,2,,0,0,0,0,0,0,,,,,12,12,1,1,1,1,1,1,1,1,1,1,1,0,0,,0,,1,1,1,1,1,1,1,1,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6210,4,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,194,183,1,1,,,,,1,,,1,,,,,,,,,,10,10,1,1,1,1,1,1,1,1,1,1,1,0,0,,0,,1,1,1,1,1,1,1,1,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6211,4,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,218,194,16,14,,2,3,4,4,,,,,,,,,,,,,15,13,1,1,1,1,1,1,1,1,1,1,1,0,0,,0,,1,1,1,1,1,1,1,1,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6212,4,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,108,108,,0,0,0,0,16,0,0,1,0,0,8,0,0,0,,,,,14,14,1,0,1,1,1,1,1,0,1,1,1,0,,,,,,,,,,,,,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6213,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,35,24,1,0,0,,,1,0,0,0,0,0,0,0,0,0,,,,,3,3,0,0,1,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6214,4,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,280,256,13,13,0,0,3,2,4,0,0,0,0,0,0,0,0,,,,,13,10,1,1,1,1,0,1,0,0,1,1,0,0,,,0,,,1,,1,,1,,1,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6215,3,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,134,115,2,2,0,,1,1,0,0,0,0,0,2,0,0,0,,,,,12,10,1,,1,1,0,0,0,0,1,1,0,0,,,,,,,,,,,,,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6216,4,1,1,,,,,,,,,,,1,0,,0,1 - Private,,470,470,3,0,0,,,,2,1,,,,,,3,0,,,,,30,25,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6217,4,1,1,1,3,0,3,0,0,1,0,0,1,0,1,,0,1 - Private,,542,532,24,23,0,0,2,9,13,0,0,0,0,6,0,0,0,,,,,16,16,1,1,1,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,2,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6218,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,14,12,6,5,,,2,0,0,0,0,0,0,2,0,0,0,,,,,9,4,1,0,1,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6219,3,1,2,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,110,97,14,14,0,0,7,5,0,0,0,0,0,0,0,0,0,,,,,9,9,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6220,3,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,78,78,10,10,0,,3,1,3,,,,,2,,,,,,,,13,10,0,1,0,0,0,0,1,1,0,1,1,0,,,,,,,,,,,,,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6221,3,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,174,153,,0,0,0,0,4,4,0,0,0,0,0,0,0,0,,,,,9,8,1,1,1,1,0,1,0,0,1,0,1,0,,,,,,,,,,,,,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6222,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,112,87,1,1,0,,,,1,0,0,0,0,0,0,0,0,,,,,4,4,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6223,4,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,51,40,6,3,,,2,3,1,,,,,,,,,,,,,11,5,1,1,1,1,0,1,0,0,1,1,0,0,1,3,1,7,1,1,1,1,1,1,1,1,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6224,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,,1,1 - Private,,79,75,9,9,,1,2,2,1,,,,,,1,,,,,,,10,7,1,1,1,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,1,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6225,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,3 - Education Foundation,,95,84,6,4,,,1,2,1,,,,,,,,,,,,,3,3,1,1,1,1,0,1,0,1,1,1,1,0,1,3,,,1,,1,,1,,1,,1,1,,,,1,11843,1,12500,0,,NSB,NSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,RAWALPINDI,,2,6226,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1 - Private,,69,63,13,11,2,,3,,5,1,,,,,,,,,,,,7,7,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,1,,1,,1,,1,,1,1,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,33,1,6227,3,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,860,845,,0,,2,2,10,13,5,,,2,15,13,,,,,15,15,13,11,1,1,1,1,0,1,0,0,1,1,1,1,0,,0,,1,1,1,1,1,1,1,1,1,1,7,5,2100022,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,95,1,6228,1,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,110,106,6,5,,,,,5,,,,,2,3,,,,,,,4,4,1,0,0,1,1,1,1,1,0,0,1,1,0,,,,1,,1,,1,,1,,1,1,13,13,27190,1,2700,1,27190,,,,,,,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,2
2019,2,PUNJAB,SAHIWAL,98,1,6229,3,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,446,434,,0,,1,2,6,7,,,3,1,9,3,,,,,6,,13,11,1,1,1,0,0,0,1,1,1,0,0,1,0,,0,,1,1,1,1,1,1,1,1,1,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,99,1,6230,3,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,338,289,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,1,,1,,1,,1,1,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,100,1,6231,2,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,384,371,0,0,,,,,,,,,,,,,,,,,,10,9,1,1,1,1,0,1,0,0,1,1,0,0,,,0,,0,1,,1,,1,,1,1,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,114,1,6232,3,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,421,416,,0,,1,,4,8,,,1,1,8,,,,,,8,,13,11,1,1,1,0,1,1,1,1,1,1,0,1,0,,0,,1,1,1,1,1,1,1,1,1,0,,,,1,310000,0,,,,,,,,,,,,,,1,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,116,1,6233,3,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,728,693,,0,,1,1,2,6,1,,,1,6,4,,,,,1,,,,1,1,1,1,0,1,0,0,1,1,0,0,,,,,0,0,,,,,,,1,1,10,10,75000,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,119,1,6234,1,3,2,1,2,2,,1,1,1,,,,,,,,,,247,193,,0,,,,2,2,,,,2,2,,,,,,2,,5,4,1,1,1,1,0,1,0,0,1,1,0,0,1,3,,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,688,1,6235,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,202,197,,0,,,,2,2,,,,,3,,,,,1,,,6,5,1,,1,1,1,0,1,1,1,1,1,0,0,,,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1000,1,6236,3,2,1,0,0,0,0,0,0,0,0,0,0,,,1,,,,1187,1131,,0,4,,,10,4,,,,,,,,,,,4,,,,1,0,0,0,0,1,1,0,1,1,0,0,,,1,"6,7",0,1,,1,,1,,1,1,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1001,1,6237,3,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,825,808,,0,,3,2,6,13,,,1,3,8,9,,1,,,9,5,13,11,1,1,1,0,1,1,1,1,1,1,0,1,0,,0,,1,1,1,1,1,1,1,1,1,,,,,1,23000,0,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1002,1,6238,2,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,438,420,0,0,,,,,,,,,,,,,,,,,,6,5,1,1,1,1,0,1,0,0,1,0,0,1,0,,,,1,0,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1003,1,6239,3,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,507,452,0,0,,,,,,,,,,,,,,,,,,,,1,1,1,1,,0,0,0,1,1,0,1,0,,0,,1,0,,1,,1,,1,1,1,,,238000,1,2640,0,,,,,,,,1,,,,2,,2,,2,,,,1,,,,,,1,,,,1,,2,,2,,,,1,,,,,
2019,2,PUNJAB,SAHIWAL,1004,1,6240,3,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,1339,1208,,0,,,7,10,10,7,,5,2,7,10,,,,,,,37,37,1,1,1,1,1,0,,,0,0,,0,0,,0,,1,1,1,1,1,1,1,1,1,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1005,1,6241,3,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,1158,717,,0,,,,14,7,0,,,,6,4,,,,,,,17,13,0,0,1,0,0,1,0,0,1,1,,0,,,0,,0,0,,1,,1,,1,1,,,,,0,,0,,,,,,,,1,2,2,2,2,1,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2
2019,2,PUNJAB,SAHIWAL,1006,1,6242,2,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,406,323,,0,,1,1,1,7,,,1,,4,4,,,,,,,13,9,1,1,1,0,1,1,,,0,1,,0,0,,,,1,0,1,,1,,1,,1,1,10,10,166000,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1007,1,6243,2,2,2,1,3,,3,1,1,1,,,,,,,,,,431,415,,0,,,,4,8,,,,1,5,2,,,,2,,,10,8,1,1,1,0,1,1,0,0,1,1,0,0,,,0,,0,1,,1,,1,,1,1,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1008,1,6244,2,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,423,409,,0,,,1,3,8,1,,,1,4,6,,,,,6,,11,9,1,1,1,0,1,1,0,0,1,1,0,0,0,,0,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1009,1,6245,3,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,783,771,,0,,,3,9,12,,,,3,8,7,,3,,,10,8,13,11,1,1,1,1,0,1,1,1,1,1,1,1,0,,0,,1,1,1,1,1,1,1,1,1,1,7,5,270100,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1010,1,6246,2,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,323,311,12,11,,1,,2,5,2,,,,7,2,,,1,,,,10,9,1,1,1,0,0,1,,,0,1,,0,,,0,,0,0,,1,,1,,1,1,,,,,1,206054,1,6460,,,,,,,,,,,1,1,2,1,2,1,1,1,,,1,,1,1,,,,1,1,1,,,,1,,,,2,,,,
2019,2,PUNJAB,SAHIWAL,1011,1,6247,3,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,665,653,,0,,,,4,14,3,,,,10,8,,,,,10,,13,11,1,1,1,1,0,1,1,1,1,1,0,1,0,,0,,1,1,1,1,1,1,1,1,1,1,7,5,1750200,1,1750200,0,,,,,,,,,,,,,,1,1,2,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1012,1,6248,2,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,417,410,,0,,,1,2,10,1,,,1,5,8,,,,,8,,11,9,1,1,1,0,1,1,1,1,1,1,1,1,0,,0,,1,1,1,1,1,1,1,1,1,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1013,1,6249,1,1,2,1,1,1,,1,,,,,,,,,,,,222,210,5,5,,,2,,3,,,,2,2,1,,,,2,2,,5,4,1,1,1,1,1,1,0,0,1,1,0,0,0,,,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1014,1,6250,2,2,2,1,2,,2,1,,,,,,,,1,1,,,334,319,20,20,,,2,2,9,,,,2,10,,,,,,2,,7,5,1,1,1,1,1,0,0,0,1,1,,0,,,,,0,0,,,,,,,1,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1015,1,6251,3,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,419,408,,0,,,,5,13,2,,1,,6,11,,2,,,11,,13,11,1,1,1,0,1,1,1,1,1,1,0,1,0,,0,,1,1,1,1,1,1,1,1,1,1,7,5,27010,1,27010,0,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1016,1,6252,1,1,2,1,2,,2,1,,,,,,,,,,,,388,213,7,4,0,2,2,0,2,0,,0,2,1,1,,,,1,0,0,6,5,1,1,1,1,1,1,0,0,1,1,0,0,0,,,,1,,1,,1,,1,,1,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1017,1,6253,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,73,69,4,4,,1,,1,1,1,,1,1,1,1,,,,2,2,,7,6,1,1,1,0,0,1,0,0,1,1,0,0,0,,,,1,,1,,1,,1,,2,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1018,1,6254,1,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,537,184,,0,,1,1,,1,,,,2,1,,,,,2,,,,,1,1,1,0,1,1,,,0,1,,0,0,,,,1,,1,,1,,0,,1,,,,,0,,0,,,,,,,,2,,2,1,,1,2,1,,1,,,,,1,,1,1,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1019,1,6255,3,2,2,1,1,,1,1,,,,,,0,0,0,0,,,686,647,,0,,1,1,6,8,,,1,,10,4,,,,,4,,11,10,1,1,1,1,0,1,1,1,1,1,1,1,0,,0,,1,1,1,1,1,1,1,1,1,1,2,2,316,1,153050,1,68600,,,,,,,,,,,,1,1,,,1,1,1,1,1,1,1,1,,,,,,,,2,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,1020,1,6256,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,410,381,,0,,,9,,12,,,8,9,4,,,,,4,,,10,10,1,1,1,,0,0,0,0,0,0,0,1,,,0,,0,1,,0,,1,,1,1,,,,,1,524000,1,272900,,,,,,,,1,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,1,1,,,,,,
2019,2,PUNJAB,SAHIWAL,,2,6257,1,2,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,144,121,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,,2,6258,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,1 - Private,,156,140,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,,2,6259,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,1 - Private,,143,117,0,0,,,,,,,,,,,,,,,,,,10,7,,1,,,,1,0,,0,0,1,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,,2,6260,3,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,1 - Private,,363,338,23,22,,3,4,2,3,2,,,,10,2,2,,,,,,13,10,1,0,1,1,,0,0,1,1,0,0,0,0,,,,0,0,0,,0,,0,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,,2,6261,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,1 - Private,,92,78,8,8,,,2,3,1,,,,,,,,,,,,,1,1,0,1,0,0,,0,0,0,0,1,1,0,0,,,,1,,1,,1,,1,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,,2,6262,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SAHIWAL,,2,6263,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,124,115,,0,,3,1,2,,,,,,,,,1,,,,,4,3,1,1,1,1,,1,0,0,1,1,0,0,0,,,,2,0,1,,1,,0,,2,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SARGODHA,11,1,6264,1,3,2,1,5,3,2,1,1,,,,1,,,,1,,,154,130,8,8,,,4,2,2,,,,,2,,,,,,,,12,11,1,1,0,0,0,0,0,0,1,1,0,0,0,,,,1,,1,,1,,1,,1,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SARGODHA,22,1,6265,4,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,303,283,13,13,,,4,4,2,,,,,2,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,0,0,0,,0,,1,1,1,1,1,1,1,1,1,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SARGODHA,24,1,6266,1,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,373,72,14,14,,,,9,2,2,,,,,,,,,,,,15,14,1,1,1,0,0,1,0,0,1,1,0,0,0,,,,1,,1,,1,,0,,2,0,,,,1,1501000,1,201000,,,,,,,1,,,1,,,,,,,,,,1,,,1,,,,1,,,1,,,,,,,,,,,,
2019,2,PUNJAB,SARGODHA,42,1,6267,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,172,160,,0,,,1,2,2,,,,,2,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,1,,1,,1,,1,,1,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SARGODHA,92,1,6268,1,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,137,131,12,1,,,2,3,2,,,,,2,1,,,,,,,12,9,1,1,0,0,0,1,0,0,1,1,0,0,0,,,,1,,1,,1,,1,,1,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SARGODHA,93,1,6269,1,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,373,356,14,14,,,,9,2,2,,,,,,,,,,,,14,13,1,1,1,0,0,1,0,0,1,1,0,0,0,,,,1,,1,,1,,0,,2,0,,,,1,150000,1,20000,,,,,,,1,,,1,,,,,,,,,,1,,,1,,,,1,,,1,,,,,,,,,,,,
2019,2,PUNJAB,SARGODHA,96,1,6270,1,3,1,1,1,1,,,,,,,,,,,,,,94,87,7,7,,,3,2,2,,,,,2,,,,,,,,8,7,0,1,0,0,0,1,,,0,0,,0,0,,,,1,,1,,1,,1,,1,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SARGODHA,100,1,6271,4,3,2,1,1,1,,,,1,,,,,,,1,,,799,711,,0,,2,2,3,5,1,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,,0,,1,1,1,1,0,0,1,1,2,0,,,,1,40000,0,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SARGODHA,116,1,6272,1,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,96,74,3,3,,1,,1,,,,,,,,,,,,,,3,2,1,1,0,0,0,0,0,0,1,1,0,0,1,1,,,2,,1,,0,,1,,1,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,PUNJAB,SARGODHA,119,1,6273,3,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,562,544,,0,,,,6,6,,,,,3,2,,,,,,,,,0,1,0,0,0,1,,,0,1,,0,0,,0,,1,1,1,1,1,1,1,1,2,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
